상병코드,지역
M8219,서울
M8411,서울
M8416,서울
M8442,서울
M8580,서울
M8581,서울
M8585,서울
M8588,서울
M8589,서울
M8616,서울
M8665,서울
M8681,서울
M8694,서울
M8782,서울
M907,서울
M9071,서울
M925,서울
M926,서울
M9489,서울
M952,서울
M9943,서울
N047,서울
N081,서울
N13720,서울
N218,서울
N219,서울
N288,서울
N398,서울
N4501,서울
N484,서울
N600,서울
N766,서울
N805,서울
N814,서울
N822,서울
N907,서울
N908,서울
N912,서울
N995,서울
O021,서울
O234,서울
O241,서울
Q164,서울
Q2109,서울
Q2110,서울
Q212,서울
Q446,서울
Q505,서울
Q614,서울
Q625,서울
Q630,서울
R012,서울
R030,서울
R091,서울
R170,서울
R260,서울
R30,서울
R5090,서울
R5099,서울
R659,서울
R72,서울
S003,서울
S008,서울
S0132,서울
S0210,서울
S0252,서울
S0256,서울
S030,서울
S045,서울
S0508,서울
S119,서울
S198,서울
S202,서울
S22390,서울
S22460,서울
S241,서울
S250,서울
S2600,서울
S2690,서울
S2700,서울
S2710,서울
S2720,서울
S2730,서울
S2780,서울
S348,서울
S351,서울
S353,서울
S358,서울
S3600,서울
S36102,서울
S3640,서울
S3650,서울
S3651,서울
S3660,서울
S371,서울
S3710,서울
S3720,서울
S3730,서울
S3760,서울
S3761,서울
S3780,서울
S398,서울
S410,서울
S411,서울
S42030,서울
S42130,서울
S42150,서울
S42250,서울
S4270,서울
S4301,서울
S435,서울
S501,서울
S508,서울
S52080,서울
S5220,서울
S540,서울
S600,서울
S609,서울
S619,서울
S62290,서울
S6310,서울
S643,서울
S7240,서울
S730,서울
S7319,서울
S798,서울
S807,서울
S808,서울
S810,서울
S819,서울
S82480,서울
S82481,서울
S8351,서울
S8688,서울
S903,서울
S930,서울
S9342,서울
T174,서울
T175,서울
T179,서울
T188,서울
T189,서울
T2001,서울
T274,서울
T380,서울
T8159,서울
T816,서울
T818,서울
T822,서울
T97,서울
U099,서울
U109,서울
U129,서울
Y199,서울
Y406,서울
Y436,서울
Y445,서울
Y452,서울
Y464,서울
Y465,서울
Y492,서울
Y514,서울
Y531,서울
Y534,서울
Y549,서울
Y551,서울
Y561,서울
Y611,서울
Y630,서울
Z227,서울
Z420,서울
Z514,서울
Z915,서울
Z920,서울
A040,서울
A045,서울
A084,서울
A190,서울
A318,서울
A327,서울
A398,서울
A401,서울
A409,서울
A488,서울
A6004,서울
A810,서울
B003,서울
B0050,서울
B007,서울
B251,서울
B3480,서울
B3488,서울
B450,서울
B901,서울
B968,서울
B99,서울
C089,서울
C1610,서울
C165,서울
C1689,서울
C402,서울
C4100,서울
C5000,서울
C5099,서울
C540,서울
C639,서울
C659,서울
C670,서울
C690,서울
C740,서울
C7909,서울
C812,서울
C824,서울
C9600,서울
D014,서울
D233,서울
D267,서울
D3919,서울
D466,서울
D4861,서울
D520,서울
D539,서울
D594,서울
D596,서울
D689,서울
D729,서울
D732,서울
E1160,서울
E1433,서울
E1618,서울
E214,서울
E228,서울
E858,서울
E896,서울
F0630,서울
F0639,서울
F114,서울
F133,서울
F138,서울
F459,서울
F527,서울
F799,서울
F841,서울
G020,서울
G320,서울
G4021,서울
G453,서울
G464,서울
G508,서울
G540,서울
G553,서울
G588,서울
G600,서울
G609,서울
G622,서울
G709,서울
G731,서울
G904,서울
G961,서울
H0212,서울
H0421,서울
H0440,서울
H1121,서울
H185,서울
H2500,서울
H278,서울
H3302,서울
H352,서울
H3570,서울
H404,서울
H420,서울
H444,서울
H55,서울
H6031,서울
H605,서울
H628,서울
H65481,서울
H681,서울
H698,서울
H7308,서울
I260,서울
I288,서울
I312,서울
I348,서울
I38,서울
I4228,서울
I444,서울
I510,서울
I6331,서울
I663,서울
I670,서울
I680,서울
I721,서울
I722,서울
I772,서울
I8640,서울
I888,서울
J0140,서울
J122,서울
J990,서울
K01163,서울
K0119,서울
K020,서울
K0300,서울
K0339,서울
K0462,서울
K048,서울
K049,서울
K0528,서울
K0600,서울
K0619,서울
K0620,서울
K0621,서울
K0751,서울
K080,서울
K082,서울
K100,서울
K144,서울
K223,서울
K261,서울
K275,서울
K381,서울
K451,서울
K5791,서울
K6328,서울
K6329,서울
K7459,서울
K763,서울
K823,서울
K8509,서울
K929,서울
L0102,서울
L0334,서울
L0338,서울
L040,서울
L258,서울
L26,서울
L302,서울
L404,서울
L563,서울
L575,서울
L603,서울
L659,서울
L7329,서울
L816,서울
L858,서울
M0087,서울
M0098,서울
M0293,서울
M051,서울
M05879,서울
M05901,서울
M05959,서울
M0599,서울
M05999,서울
M0603,서울
M0616,서울
M06929,서울
M1234,서울
M1237,서울
M1281,서울
M1318,서울
M1393,서울
M146,서울
M151,서울
M167,서울
M175,서울
M183,서울
M1911,서울
M1917,서울
M1982,서울
M2008,서울
M203,서울
M2186,서울
M2332,서울
M2384,서울
M2399,서울
M2401,서울
M2416,서울
M2421,서울
M2427,서울
M2444,서울
M2446,서울
M2466,서울
M2527,서울
M2532,서울
M2552,서울
M2557,서울
M2572,서울
M2577,서울
M2587,서울
M318,서울
M331,서울
M348,서울
M349,서울
M350,서울
M4014,서울
M4314,서울
M4318,서울
M4629,서울
M4650,서울
M4687,서울
M4822,서울
M4834,서울
M4836,서울
M4950,서울
M514,서울
M5386,서울
M5387,서울
M5413,서울
M6001,서울
M6007,서울
M6016,서울
M6095,서울
M6098,서울
M6256,서울
M6261,서울
M6513,서울
M6528,서울
M654,서울
M6591,서울
M6595,서울
M6786,서울
M6788,서울
M7136,서울
M7193,서울
M7246,서울
M7265,서울
M7635,서울
M79130,서울
M79168,서울
M7934,서울
M7975,서울
M7988,서울
M8029,서울
M8158,서울
M8402,서울
M8427,서울
M8433,서울
M8441,서울
M8505,서울
M8586,서울
M8630,서울
M8645,서울
M8661,서울
M8667,서울
M8685,서울
M8693,서울
M8701,서울
M9983,서울
N017,서울
N019,서울
N023,서울
N025,서울
N1379,서울
N142,서울
N362,서울
N413,서울
N431,서울
N4820,서울
N491,서울
N761,서울
N770,서울
N802,서울
N821,서울
N833,서울
N86,서울
N948,서울
Q103,서울
Q2119,서울
Q232,서울
Q273,서울
Q381,서울
Q539,서울
Q851,서울
Q878,서울
R064,서울
R092,서울
R093,서울
R160,서울
R179,서울
R196,서울
R442,서울
R482,서울
R611,서울
R762,서울
R90,서울
R908,서울
R946,서울
R948,서울
S009,서울
S0142,서울
S0152,서울
S0290,서울
S0320,서울
S0322,서울
S0621,서울
S100,서울
S108,서울
S2290,서울
S308,서울
S355,서울
S36101,서울
S3680,서울
S3701,서울
S5270,서울
S531,서울
S532,서울
S533,서울
S5341,서울
S5658,서울
S608,서울
S611,서울
S62120,서울
S62240,서울
S62340,서울
S62630,서울
S720,서울
S809,서울
S817,서울
S82181,서울
S82381,서울
S82430,서울
S831,서울
S833,서울
S8359,서울
S8628,서울
S8680,서울
S913,서울
S9310,서울
S9340,서울
S9341,서울
S998,서울
T002,서울
T130,서울
T135,서울
T16,서울
T172,서울
T184,서울
T191,서울
T2321,서울
T2331,서울
T2422,서울
T404,서울
T784,서울
T798,서울
T843,서울
T851,서울
T908,서울
T922,서울
T925,서울
T930,서울
U072,서울
U838,서울
V090,서울
V239,서울
V274,서울
V436,서울
V486,서울
V498,서울
V598,서울
V796,서울
V798,서울
V891,서울
V892,서울
V899,서울
W009,서울
W035,서울
W069,서울
W075,서울
W095,서울
W098,서울
W107,서울
W174,서울
W186,서울
W194,서울
W195,서울
W208,서울
W238,서울
W279,서울
W318,서울
W459,서울
W501,서울
W509,서울
W640,서울
W782,서울
X102,서울
X170,서울
X199,서울
X310,서울
X410,서울
X499,서울
X504,서울
X583,서울
X5994,서울
Y049,서울
Y120,서울
Y353,서울
Y405,서울
Y410,서울
Y432,서울
Y458,서울
Y468,서울
Y470,서울
Y480,서울
Y519,서울
Y524,서울
Y527,서울
Y533,서울
Y540,서울
Y543,서울
Y654,서울
Y66,서울
Y750,서울
Z028,서울
Z094,서울
Z125,서울
Z209,서울
Z228,서울
Z442,서울
Z443,서울
Z716,서울
Z804,서울
Z805,서울
Z878,서울
Z891,서울
Z897,서울
Z938,서울
A081,서울
A1808,서울
A1814,서울
A4021,서울
A413,서울
A493,서울
A529,서울
A548,서울
A6001,서울
A601,서울
A9380,서울
B004,서울
B169,서울
B368,서울
B403,서울
B408,서울
B462,서울
B540,서울
B664,서울
B880,서울
B889,서울
B960,서울
C000,서울
C050,서울
C168,서울
C430,서울
C509,서울
C698,서울
C799,서울
C820,서울
C822,서울
C923,서울
C930,서울
C968,서울
D100,서울
D213,서울
D226,서울
D227,서울
D232,서울
D2430,서울
D260,서울
D292,서울
D379,서울
D421,서울
D434,서울
D4860,서울
D510,서울
D538,서울
D589,서울
D618,서울
D684,서울
D761,서울
D868,서울
E058,서울
E064,서울
E1001,서울
E1111,서울
E1112,서울
E1161,서울
E128,서울
E1441,서울
E160,서울
E853,서울
E892,서울
F130,서울
F202,서울
F228,서울
F309,서울
F333,서울
F439,서울
F451,서울
F452,서울
F605,서울
F808,서울
F909,서울
G051,서울
G08,서울
G378,서울
G430,서울
G471,서울
G511,서울
G518,서울
G545,서울
G552,서울
G631,서울
G8008,서울
H010,서울
H019,서울
H0442,서울
H1111,서울
H132,서울
H164,서울
H168,서울
H2501,서울
H2502,서울
H309,서울
H3552,서울
H4330,서울
H451,서울
H471,서울
H473,서울
H508,서울
H600,서울
H618,서울
H65400,서울
H6641,서울
H838,서울
H901,서울
H902,서울
I019,서울
I150,서울
I238,서울
I360,서울
I362,서울
I400,서울
I479,서울
I500,서울
I6301,서울
I6302,서울
I6341,서울
I70831,서울
I7110,서울
I715,서울
I879,서울
J0101,서울
J0141,서울
J0180,서울
J188,서울
J312,서울
J448,서울
J4502,서울
J702,서울
K0310,서울
K0510,서울
K0521,서울
K053,서울
K0763,서울
K2521,서울
K26,서울
K262,서울
K410,서울
K413,서울
K420,서울
K5002,서울
K5712,서울
K5793,서울
K718,서울
K7413,서울
K7414,서울
K8021,서울
K8500,서울
K8539,서울
L0336,서울
L080,서울
L088,서울
L100,서울
L232,서울
L244,서울
L272,서울
L291,서울
L292,서울
L551,서울
L559,서울
L560,서울
L581,서울
L721,서울
L803,서울
L808,서울
L950,서울
L986,서울
M0001,서울
M0004,서울
M0005,서울
M0026,서울
M0081,서울
M0085,서울
M0530,서울
M0536,서울
M05899,서울
M05919,서울
M05972,서울
M0601,서울
M0604,서울
M06942,서울
M1022,서울
M1037,서울
M1095,서울
M1181,서울
M1183,서울
M1192,서울
M1221,서울
M1230,서울
M144,서울
M184,서울
M1905,서울
M1921,서울
M1927,서울
M1987,서울
M206,서울
M214,서울
M2197,서울
M222,서울
M2312,서울
M2357,서울
M2445,서울
M2448,서울
M2460,서울
M2560,서울
M2566,서울
M2583,서울
M352,서울
M4195,서울
M4628,서울
M4633,서울
M4637,서울
M4649,서울
M4692,서울
M4697,서울
M4709,서울
M4713,서울
M4722,서울
M4723,서울
M4727,서울
M4810,서울
M4888,서울
M4892,서울
M4894,서울
M4922,서울
M5414,서울
M6002,서울
M6148,서울
M6511,서울
M6516,서울
M6525,서울
M6622,서울
M6647,서울
M6717,서울
M6741,서울
M6787,서울
M6797,서울
M7003,서울
M7191,서울
M7260,서울
M7685,서울
M774,서울
M7900,서울
M7955,서울
M7960,서울
M7965,서울
M7985,서울
M8186,서울
M8408,서울
M8435,서울
M8584,서울
M8646,서울
M8706,서울
M8726,서울
M8736,서울
M8788,서울
M8797,서울
M8983,서울
M939,서울
M9487,서울
M958,서울
M9971,서울
N008,서울
N026,서울
N418,서울
N501,서울
N510,서울
N518,서울
N641,서울
N758,서울
N764,서울
N818,서울
Q2101,서울
Q444,서울
Q554,서울
Q615,서울
Q688,서울
Q729,서울
Q874,서울
R1031,서울
R253,서울
R508,서울
R54,서울
R635,서울
R828,서울
R847,서울
R92,서울
R947,서울
S000,서울
S002,서울
S004,서울
S0151,서울
S019,서울
S142,서울
S22071,서울
S233,서울
S2701,서울
S2761,서울
S312,서울
S330,서울
S3311,서울
S3700,서울
S3721,서울
S408,서울
S409,서울
S42160,서울
S4223,서울
S4610,서울
S4620,서울
S507,서울
S5230,서울
S530,서울
S62180,서울
S62531,서울
S6270,서울
S633,서울
S6350,서울
S6638,서울
S698,서울
S7618,서울
S7620,서울
S7640,서울
S7670,서울
S8248,서울
S8638,서울
S902,서울
S909,서울
S912,서울
S9210,서울
S9241,서울
S9610,서울
T0290,서울
T054,서울
T094,서울
T1420,서울
T173,서울
T178,서울
T221,서울
T223,서울
T2410,서울
T2412,서울
T393,서울
T413,서울
T447,서울
T449,서울
T502,서울
T66,서울
T675,서울
T8150,서울
T902,서울
T909,서울
T983,서울
V030,서울
V093,서울
V299,서울
V445,서울
V481,서울
V483,서울
V580,서울
V586,서울
V615,서울
V781,서울
V786,서울
V793,서울
V818,서울
W023,서울
W049,서울
W077,서울
W082,서울
W170,서울
W218,서울
W221,서울
W789,서울
W795,서울
X060,서울
X112,서울
X119,서울
X129,서울
X150,서울
X169,서울
X195,서울
X300,서울
X420,서울
X422,서울
X503,서울
X582,서울
X585,서울
X5997,서울
X635,서울
X645,서울
X659,서울
X700,서울
Y0780,서울
Y308,서울
Y446,서울
Y461,서울
Y466,서울
Y483,서울
Y484,서울
Y508,서울
Y513,서울
Y516,서울
Y556,서울
Y563,서울
Y613,서울
Y890,서울
Y98,서울
Z518,서울
Z587,서울
Z803,서울
Z836,서울
Z881,서울
Z885,서울
U8439,서울
0.09,서울
1.13,서울
1.31,서울
1.39,서울
1.51,서울
1.59,서울
2.33,서울
2.34,서울
2.39,서울
3.01,서울
3.02,서울
3.09,서울
3.31,서울
3.4,서울
3.53,서울
3.59,서울
3.6,서울
3.9,서울
3.91,서울
3.92,서울
3.93,서울
3.94,서울
3.99,서울
4.43,서울
4.49,서울
4.6,서울
4.79,서울
4.81,서울
5.31,서울
6.2,서울
6.31,서울
6.4,서울
6.81,서울
6.89,서울
7.22,서울
7.65,서울
8.2,서울
8.21,서울
8.33,서울
8.36,서울
8.49,서울
8.81,서울
8.83,서울
8.99,서울
9.43,서울
9.44,서울
9.72,서울
9.81,서울
10.1,서울
10.31,서울
10.6,서울
11.39,서울
11.52,서울
11.59,서울
12.12,서울
12.32,서울
12.33,서울
12.39,서울
12.43,서울
12.64,서울
12.65,서울
12.66,서울
12.79,서울
12.81,서울
12.91,서울
12.92,서울
12.98,서울
13.19,서울
13.2,서울
13.3,서울
13.41,서울
13.64,서울
13.65,서울
13.71,서울
13.72,서울
13.8,서울
13.9,서울
14.21,서울
14.24,서울
14.29,서울
14.31,서울
14.34,서울
14.54,서울
14.59,서울
14.6,서울
14.71,서울
14.73,서울
14.74,서울
14.75,서울
14.79,서울
14.9,서울
15.11,서울
15.22,서울
16.39,서울
16.61,서울
16.62,서울
16.72,서울
16.91,서울
18.09,서울
18.21,서울
18.29,서울
18.6,서울
19.3,서울
19.4,서울
19.6,서울
19.9,서울
20.01,서울
20.09,서울
20.41,서울
20.42,서울
20.49,서울
20.8,서울
20.92,서울
20.95,서울
20.96,서울
20.99,서울
21.31,서울
21.5,서울
21.62,서울
21.69,서울
21.71,서울
21.81,서울
21.84,서울
21.85,서울
21.87,서울
21.88,서울
21.91,서울
22.12,서울
22.19,서울
22.2,서울
22.41,서울
22.42,서울
22.51,서울
22.52,서울
22.61,서울
22.62,서울
22.63,서울
22.64,서울
24.32,서울
25.02,서울
25.1,서울
26.31,서울
26.32,서울
27.23,서울
27.31,서울
27.43,서울
27.49,서울
27.52,서울
27.69,서울
27.72,서울
27.92,서울
28,서울
28.2,서울
28.92,서울
29.39,서울
29.4,서울
30.09,서울
30.22,서울
31.1,서울
31.42,서울
31.5,서울
31.72,서울
31.98,서울
32.29,서울
32.4,서울
32.5,서울
33.39,서울
34.03,서울
34.21,서울
34.59,서울
34.93,서울
35.14,서울
35.21,서울
35.22,서울
35.23,서울
35.24,서울
35.33,서울
35.53,서울
35.95,서울
36.11,서울
36.12,서울
36.13,서울
36.14,서울
37.12,서울
37.33,서울
37.4,서울
37.61,서울
37.77,서울
37.85,서울
37.89,서울
38.03,서울
38.08,서울
38.09,서울
38.12,서울
38.14,서울
38.18,서울
38.44,서울
38.45,서울
38.59,서울
38.88,서울
38.93,서울
38.95,서울
39.22,서울
39.25,서울
39.27,서울
39.29,서울
39.31,서울
39.32,서울
39.41,서울
39.42,서울
39.43,서울
39.49,서울
39.5,서울
39.51,서울
39.52,서울
39.61,서울
39.64,서울
39.65,서울
39.71,서울
39.72,서울
39.79,서울
39.9,서울
39.92,서울
39.98,서울
40.11,서울
40.21,서울
40.23,서울
40.24,서울
40.29,서울
40.3,서울
40.59,서울
41.06,서울
41.5,서울
43.11,서울
43.42,서울
43.5,서울
43.6,서울
43.7,서울
43.89,서울
43.99,서울
44.39,서울
44.41,서울
44.42,서울
44.5,서울
44.61,서울
45.51,서울
45.61,서울
45.62,서울
45.72,서울
45.73,서울
45.74,서울
45.75,서울
45.76,서울
45.79,서울
45.8,서울
45.91,서울
46.01,서울
46.03,서울
46.1,서울
46.11,서울
46.2,서울
46.21,서울
46.39,서울
46.41,서울
46.51,서울
46.52,서울
46.71,서울
46.73,서울
46.75,서울
47.01,서울
47.11,서울
47.19,서울
48.21,서울
48.35,서울
48.62,서울
48.63,서울
48.69,서울
48.71,서울
48.73,서울
48.76,서울
48.81,서울
49.01,서울
49.03,서울
49.11,서울
49.12,서울
49.43,서울
49.45,서울
49.46,서울
49.94,서울
50,서울
50.11,서울
50.22,서울
50.29,서울
50.3,서울
51.22,서울
51.23,서울
51.24,서울
51.36,서울
51.37,서울
51.41,서울
51.43,서울
51.63,서울
51.69,서울
51.79,서울
52.52,서울
52.7,서울
53.02,서울
53.03,서울
53.04,서울
53.05,서울
53.14,서울
53.15,서울
53.16,서울
53.17,서울
53.21,서울
53.4,서울
53.41,서울
53.49,서울
53.51,서울
53.59,서울
53.61,서울
53.9,서울
54,서울
54.11,서울
54.21,서울
54.23,서울
54.3,서울
54.4,서울
54.51,서울
54.59,서울
54.62,서울
54.73,서울
54.74,서울
54.75,서울
54.93,서울
55,서울
55.51,서울
55.69,서울
56,서울
56.1,서울
56.31,서울
56.33,서울
56.41,서울
56.51,서울
56.61,서울
56.74,서울
57,서울
57.17,서울
57.18,서울
57.19,서울
57.32,서울
57.33,서울
57.49,서울
57.59,서울
57.6,서울
57.71,서울
57.81,서울
57.84,서울
57.89,서울
57.94,서울
57.95,서울
58.41,서울
58.49,서울
58.5,서울
58.6,서울
58.91,서울
58.92,서울
58.93,서울
58.99,서울
59.79,서울
59.8,서울
59.99,서울
60.11,서울
60.29,서울
60.5,서울
61,서울
61.41,서울
61.42,서울
62.3,서울
63.1,서울
63.2,서울
63.3,서울
63.4,서울
64,서울
64.3,서울
64.96,서울
64.97,서울
65.25,서울
65.41,서울
65.49,서울
65.61,서울
65.63,서울
66.4,서울
66.51,서울
67.2,서울
67.32,서울
67.39,서울
67.61,서울
68.12,서울
68.21,서울
68.23,서울
68.29,서울
68.3,서울
68.4,서울
68.51,서울
68.59,서울
69.09,서울
70.5,서울
70.51,서울
70.52,서울
70.71,서울
70.77,서울
71.24,서울
71.3,서울
71.5,서울
71.79,서울
